item_id,strat_category,agreement_bin,swap_direction,name_swapped,gendered_swapped,invariance_class,needs_review,justification,text,swapped
201473,misogyny_non_sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),“ I never hit women but I’ve choked one “ 🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩,“ I never hit men but I’ve choked one “ 🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩
201392,misogyny_non_sexual_violence,mixed,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@yeetzboizzz @LeakedTruth Have you seen his accounts? All the dude does is make hate accounts for her to harass her with all day. Nonstop.,@yeetzboizzz @LeakedTruth Have you seen her accounts? All the dude does is make hate accounts for him to harass him with all day. Nonstop.
200209,misogyny_non_sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@DarioColon1 @SamBeary97 @Cloudnine5000 @womenpostingws Not you assuming everyone on stan twitter wants her notice. Not everyone is dying for attention unlike you. Ofcourse you'd not understand. You won't even survive a day without women's attention on Twitter. Complete incel behaviour. Smhhttps://t.co/yEewF35rAQ,@DarioColon1 @SamBeary97 @Cloudnine5000 @womenpostingws Not you assuming everyone on stan twitter wants his notice. Not everyone is dying for attention unlike you. Ofcourse you'd not understand. You won't even survive a day without men's attention on Twitter. Complete incel behaviour. Smhhttps://t.co/yEewF35rAQ
200055,misogyny_non_sexual_violence,low,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@AveryTheComrade I am so happy. Hopefully now he will resign or be expelled. And the women he’s harassed and abused can know he won’t be able to do any more harm,@AveryTheComrade I am so happy. Hopefully now she will resign or be expelled. And the men she’s harassed and abused can know she won’t be able to do any more harm
200558,misogyny_non_sexual_violence,high,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,@carstairsbur you have no idea how annoyed i was when i saw people spamming that at her in her chat. like pls for the love of god- it's not canon. stop asking!!!,@carstairsbur you have no idea how annoyed i was when i saw people spamming that at him in his chat. like pls for the love of god- it's not canon. stop asking!!!
400060,misogyny_non_sexual_violence,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"@bint_e_asif18 Imran Khan is 100 times big Hero of the Natiom than thz Afridi.. Why he Passed Baseless Remarks against Khan Sahb.. Now face it, Evryone has a right to Express their Feelings","@bint_e_asif18 Imran Khan is 100 times big Hero of the Natiom than thz Afridi.. Why she Passed Baseless Remarks against Khan Sahb.. Now face it, Evryone has a right to Express their Feelings"
201089,misogyny_non_sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),I laugh at how Celia and her clan pretend to be these great Feminists when in reality they’ve excluded and bullied other women in the house (i.e. Anahi and Alicia)…In celia’s words to Alicia “I hope that bitch vomits blood” who the fuck even says that unprovoked #LCDLF,I laugh at how Celia and his clan pretend to be these great Feminists when in reality they’ve excluded and bullied other men in the house (i.e. Anahi and Alicia)…In celia’s words to Alicia “I hope that bitch vomits blood” who the fuck even says that unprovoked #LCDLF
202648,misogyny_non_sexual_violence,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,@jathansadowski @evgenymorozov Brotopia: Breaking Up the Boys' Club of Silicon Valley https://t.co/btzB1fZ1LC by Emily Chang,@jathansadowski @evgenymorozov Brotopia: Breaking Up the Girls' Club of Silicon Valley https://t.co/btzB1fZ1LC by Emily Chang
201209,misogyny_non_sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"If the situation were reversed, everybody would go out of their way to protect her.  Black men should be outraged over this fuckery.  Seriously, fuck that cunt.  I don't care if she was playing.  That's not good for optics to shit on a black man and praise the white man.","If the situation were reversed, everybody would go out of their way to protect his.  Black women should be outraged over this fuckery.  Seriously, fuck that cunt.  I don't care if he was playing.  That's not good for optics to shit on a black woman and praise the white woman."
200293,misogyny_non_sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Shuler King - Ladies Please Stop This https://t.co/FYQTIDFfw6 via @YouTube well it looks bout as good as a man with his pants hanging down to his knees while he has cell phone in one hand and holding up his pants with the other 😌☺️😔,Shuler Queen - Gentlemen Please Stop This https://t.co/FYQTIDFfw6 via @YouTube well it looks bout as good as a woman with her pants hanging down to her knees while she has cell phone in one hand and holding up her pants with the other 😌☺️😔
200220,misogyny_non_sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@JesseRodriguez @JulianCastro @DeadlineWH @NicolleDWallace @nytimes We need a day without women.  All call in sick across the country,@JesseRodriguez @JulianCastro @DeadlineWH @NicolleDWallace @nytimes We need a day without men.  All call in sick across the country
202353,misogyny_non_sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@dweir49 @DalekBrittney Exactly, amen for that, even Sailor Scouts  &amp; some villains uses their sexuality to fight against others, As far as I know, Margot never complained about that when playing Harley, nor did Pfeiffer &amp; Hathaway on her SK portrayal 🤷🏻‍♀️","@dweir49 @DalekBrittney Exactly, amen for that, even Sailor Scouts  &amp; some villains uses their sexuality to fight against others, As far as I know, Margot never complained about that when playing Harley, nor did Pfeiffer &amp; Hathaway on his SK portrayal 🤷🏻‍♀️"
202990,misogyny_non_sexual_violence,low,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"“Six women are killed every hour by men around the world, most by men in their own family or their partners.”Big mental aspect of Self Defense is how do you fight someone you’ve grown to love❤️ and care 🥰for deeply? https://t.co/EFYT8V0C74","“Six men are killed every hour by women around the world, most by women in their own family or their partners.”Big mental aspect of Self Defense is how do you fight someone you’ve grown to love❤️ and care 🥰for deeply? https://t.co/EFYT8V0C74"
201346,misogyny_non_sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@etvScandal She's giving off gold digger vibes,She should get her own Bhululu to  give her wealth. Instead of pimping her sister","@etvScandal He's giving off gold digger vibes,He should get his own Bhululu to  give his wealth. Instead of pimping his brother"
203128,misogyny_non_sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@harmonychlorine murder is always alleged for women, no matter how clear the evidence is","@harmonychlorine murder is always alleged for men, no matter how clear the evidence is"
400094,misogyny_non_sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@kubidubie @sternzac You genuinely don't believe that incels look negatively upon women who sleep around? .Have you heard the phrase 'cock carousel'?,@kubidubie @sternzac You genuinely don't believe that incels look negatively upon men who sleep around? .Have you heard the phrase 'cock carousel'?
202493,misogyny_non_sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@kellylo62840554 @MissLadyLouisa @schoolgirlbull1 Get yourself there Kel!! Sissy school girl slutbag! ☺😘,@kellylo62840554 @MissLadyLouisa @schoolgirlbull1 Get yourself there Kel!! Sissy school boy slutbag! ☺😘
201501,misogyny_non_sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"I hate women so much, I couldn’t even bring myself to delete this tweet.Women, start responding ASAP. https://t.co/VCs6HDaVpe","I hate men so much, I couldn’t even bring myself to delete this tweet.Men, start responding ASAP. https://t.co/VCs6HDaVpe"
200001,misogyny_non_sexual_violence,low,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"FFS! How about laying the blame on the bastard who murdered her? Novel idea, I know. https://t.co/GI5B45THvJ","FFS! How about laying the blame on the bastard who murdered his? Novel idea, I know. https://t.co/GI5B45THvJ"
